ArraySize,S,TotalKeyCmp,KeyCmpInsertionSort,Runtime
1000, 700, 125388, 124389, 1.3077
1000, 701, 125388, 124389, 1.4089
1000, 702, 125388, 124389, 1.4976
1000, 703, 125388, 124389, 1.748
1000, 704, 125388, 124389, 1.3999
1000, 705, 125388, 124389, 1.6826
1000, 706, 125388, 124389, 1.3984
1000, 707, 125388, 124389, 1.3921
1000, 708, 125388, 124389, 1.4072
1000, 709, 125388, 124389, 2.1012
1000, 710, 125388, 124389, 1.3273
1000, 711, 125388, 124389, 1.3039
1000, 712, 125388, 124389, 1.3849
1000, 713, 125388, 124389, 1.4153
1000, 714, 125388, 124389, 1.3363
1000, 715, 125388, 124389, 1.4206
1000, 716, 125388, 124389, 1.4677
1000, 717, 125388, 124389, 1.309
1000, 718, 125388, 124389, 1.4482
1000, 719, 125388, 124389, 1.5886
1000, 720, 125388, 124389, 1.3633
1000, 721, 125388, 124389, 1.5013
1000, 722, 125388, 124389, 1.4725
1000, 723, 125388, 124389, 1.3667
1000, 724, 125388, 124389, 1.382
1000, 725, 125388, 124389, 1.4718
1000, 726, 125388, 124389, 1.366
1000, 727, 125388, 124389, 1.393
1000, 728, 125388, 124389, 1.3691
1000, 729, 125388, 124389, 2.1241
1000, 730, 125388, 124389, 1.5551
1000, 731, 125388, 124389, 1.3876
1000, 732, 125388, 124389, 1.4185
1000, 733, 125388, 124389, 1.4967
1000, 734, 125388, 124389, 1.3848
1000, 735, 125388, 124389, 1.4929
1000, 736, 125388, 124389, 1.4088
1000, 737, 125388, 124389, 1.417
1000, 738, 125388, 124389, 1.3723
1000, 739, 125388, 124389, 1.4365
1000, 740, 125388, 124389, 1.4236
1000, 741, 125388, 124389, 1.4355
1000, 742, 125388, 124389, 1.4088
1000, 743, 125388, 124389, 1.4055
1000, 744, 125388, 124389, 1.3819
1000, 745, 125388, 124389, 1.5285
1000, 746, 125388, 124389, 1.3716
1000, 747, 125388, 124389, 1.3655
1000, 748, 125388, 124389, 1.4682
1000, 749, 125388, 124389, 1.3724
1000, 750, 125388, 124389, 1.4032
1000, 751, 125388, 124389, 1.4635
1000, 752, 125388, 124389, 1.3683
1000, 753, 125388, 124389, 1.4054
1000, 754, 125388, 124389, 1.4034
1000, 755, 125388, 124389, 1.4056
1000, 756, 125388, 124389, 1.4775
1000, 757, 125388, 124389, 1.425
1000, 758, 125388, 124389, 1.3688
1000, 759, 125388, 124389, 1.3685
1000, 760, 125388, 124389, 1.4566
1000, 761, 125388, 124389, 1.4944
1000, 762, 125388, 124389, 1.3692
1000, 763, 125388, 124389, 1.7283
1000, 764, 125388, 124389, 1.3661
1000, 765, 125388, 124389, 1.3696
1000, 766, 125388, 124389, 1.4343
1000, 767, 125388, 124389, 1.4079
1000, 768, 125388, 124389, 1.3703
1000, 769, 125388, 124389, 1.4579
1000, 770, 125388, 124389, 1.4071
1000, 771, 125388, 124389, 1.3649
1000, 772, 125388, 124389, 1.3766
1000, 773, 125388, 124389, 1.4246
1000, 774, 125388, 124389, 1.3679
1000, 775, 125388, 124389, 1.3688
1000, 776, 125388, 124389, 1.4149
1000, 777, 125388, 124389, 1.3711
1000, 778, 125388, 124389, 1.3677
1000, 779, 125388, 124389, 1.4298
1000, 780, 125388, 124389, 1.4094
1000, 781, 125388, 124389, 1.3697
1000, 782, 125388, 124389, 1.4143
1000, 783, 125388, 124389, 1.4003
1000, 784, 125388, 124389, 1.364
1000, 785, 125388, 124389, 1.3802
1000, 786, 125388, 124389, 1.4111
1000, 787, 125388, 124389, 1.3678
1000, 788, 125388, 124389, 1.4042
1000, 789, 125388, 124389, 1.4281
1000, 790, 125388, 124389, 1.3699
1000, 791, 125388, 124389, 1.6941
1000, 792, 125388, 124389, 1.4043
1000, 793, 125388, 124389, 1.3719
1000, 794, 125388, 124389, 1.3999
1000, 795, 125388, 124389, 1.4649
1000, 796, 125388, 124389, 1.368
1000, 797, 125388, 124389, 1.3969
1000, 798, 125388, 124389, 1.4515
1000, 799, 125388, 124389, 1.372
1000, 800, 125388, 124389, 1.4286
1000, 801, 125388, 124389, 1.502
1000, 802, 125388, 124389, 1.3772
1000, 803, 125388, 124389, 1.3698
1000, 804, 125388, 124389, 1.4065
1000, 805, 125388, 124389, 1.3694
1000, 806, 125388, 124389, 1.3744
1000, 807, 125388, 124389, 1.5302
1000, 808, 125388, 124389, 1.4861
1000, 809, 125388, 124389, 1.3083
1000, 810, 125388, 124389, 1.3547
1000, 811, 125388, 124389, 1.4061
1000, 812, 125388, 124389, 1.3735
1000, 813, 125388, 124389, 1.362
1000, 814, 125388, 124389, 1.4061
1000, 815, 125388, 124389, 1.3605
1000, 816, 125388, 124389, 1.3634
1000, 817, 125388, 124389, 1.5359
1000, 818, 125388, 124389, 1.3597
1000, 819, 125388, 124389, 1.9562
1000, 820, 125388, 124389, 1.5282
1000, 821, 125388, 124389, 1.3231
1000, 822, 125388, 124389, 1.3852
1000, 823, 125388, 124389, 1.4628
1000, 824, 125388, 124389, 1.3939
1000, 825, 125388, 124389, 1.4698
1000, 826, 125388, 124389, 1.4903
1000, 827, 125388, 124389, 1.3482
1000, 828, 125388, 124389, 1.4072
1000, 829, 125388, 124389, 1.41
1000, 830, 125388, 124389, 1.3397
1000, 831, 125388, 124389, 1.5363
1000, 832, 125388, 124389, 1.6212
1000, 833, 125388, 124389, 1.3397
1000, 834, 125388, 124389, 1.4295
1000, 835, 125388, 124389, 1.408
1000, 836, 125388, 124389, 1.3849
1000, 837, 125388, 124389, 1.3528
1000, 838, 125388, 124389, 1.3517
1000, 839, 125388, 124389, 1.5167
1000, 840, 125388, 124389, 1.4241
1000, 841, 125388, 124389, 1.3491
1000, 842, 125388, 124389, 1.4816
1000, 843, 125388, 124389, 1.4504
1000, 844, 125388, 124389, 1.4029
1000, 845, 125388, 124389, 1.4816
1000, 846, 125388, 124389, 1.8766
1000, 847, 125388, 124389, 1.3982
1000, 848, 125388, 124389, 1.5027
1000, 849, 125388, 124389, 1.5053
1000, 850, 125388, 124389, 1.4123
1000, 851, 125388, 124389, 1.5529
1000, 852, 125388, 124389, 1.4581
1000, 853, 125388, 124389, 1.4489
1000, 854, 125388, 124389, 1.4818
1000, 855, 125388, 124389, 1.446
1000, 856, 125388, 124389, 1.4054
1000, 857, 125388, 124389, 1.3259
1000, 858, 125388, 124389, 1.3917
1000, 859, 125388, 124389, 1.3719
1000, 860, 125388, 124389, 1.4487
1000, 861, 125388, 124389, 1.4213
1000, 862, 125388, 124389, 1.9576
1000, 863, 125388, 124389, 1.3885
1000, 864, 125388, 124389, 1.4988
1000, 865, 125388, 124389, 1.401
1000, 866, 125388, 124389, 1.4242
1000, 867, 125388, 124389, 1.4229
1000, 868, 125388, 124389, 1.3612
1000, 869, 125388, 124389, 1.4979
1000, 870, 125388, 124389, 1.4854
1000, 871, 125388, 124389, 1.3195
1000, 872, 125388, 124389, 1.5363
1000, 873, 125388, 124389, 1.3519
1000, 874, 125388, 124389, 1.3592
1000, 875, 125388, 124389, 1.4647
1000, 876, 125388, 124389, 1.4575
1000, 877, 125388, 124389, 1.3228
1000, 878, 125388, 124389, 1.4064
1000, 879, 125388, 124389, 1.5228
1000, 880, 125388, 124389, 1.4049
1000, 881, 125388, 124389, 1.3629
1000, 882, 125388, 124389, 1.4153
1000, 883, 125388, 124389, 1.3732
1000, 884, 125388, 124389, 1.3994
1000, 885, 125388, 124389, 1.5064
1000, 886, 125388, 124389, 1.4602
1000, 887, 125388, 124389, 1.3776
1000, 888, 125388, 124389, 1.5227
1000, 889, 125388, 124389, 1.4474
1000, 890, 125388, 124389, 1.3787
1000, 891, 125388, 124389, 1.3947
1000, 892, 125388, 124389, 1.433
1000, 893, 125388, 124389, 1.3717
1000, 894, 125388, 124389, 1.3725
1000, 895, 125388, 124389, 1.4061
1000, 896, 125388, 124389, 1.3646
1000, 897, 125388, 124389, 1.3685
1000, 898, 125388, 124389, 1.4432
1000, 899, 125388, 124389, 1.4085
1000, 900, 125388, 124389, 1.3839
1000, 901, 125388, 124389, 1.363
1000, 902, 125388, 124389, 1.3965
1000, 903, 125388, 124389, 1.393
1000, 904, 125388, 124389, 1.3629
1000, 905, 125388, 124389, 1.4937
1000, 906, 125388, 124389, 1.4565
1000, 907, 125388, 124389, 1.3671
1000, 908, 125388, 124389, 1.546
1000, 909, 125388, 124389, 1.4171
1000, 910, 125388, 124389, 1.3682
1000, 911, 125388, 124389, 1.4586
1000, 912, 125388, 124389, 1.5089
1000, 913, 125388, 124389, 1.3686
1000, 914, 125388, 124389, 1.4433
1000, 915, 125388, 124389, 1.4252
1000, 916, 125388, 124389, 1.3699
1000, 917, 125388, 124389, 1.371
1000, 918, 125388, 124389, 1.4525
1000, 919, 125388, 124389, 1.3638
1000, 920, 125388, 124389, 1.8465
1000, 921, 125388, 124389, 1.4271
1000, 922, 125388, 124389, 1.3717
1000, 923, 125388, 124389, 1.3669
1000, 924, 125388, 124389, 1.4542
1000, 925, 125388, 124389, 1.3676
1000, 926, 125388, 124389, 1.3635
1000, 927, 125388, 124389, 1.4078
1000, 928, 125388, 124389, 1.4338
1000, 929, 125388, 124389, 1.4191
1000, 930, 125388, 124389, 1.4551
1000, 931, 125388, 124389, 1.4669
1000, 932, 125388, 124389, 1.3692
1000, 933, 125388, 124389, 1.4464
1000, 934, 125388, 124389, 1.4649
1000, 935, 125388, 124389, 1.3671
1000, 936, 125388, 124389, 1.3721
1000, 937, 125388, 124389, 1.452
1000, 938, 125388, 124389, 1.3416
1000, 939, 125388, 124389, 1.4486
1000, 940, 125388, 124389, 1.4016
1000, 941, 125388, 124389, 1.4236
1000, 942, 125388, 124389, 1.404
1000, 943, 125388, 124389, 1.3583
1000, 944, 125388, 124389, 1.4081
1000, 945, 125388, 124389, 1.4238
1000, 946, 125388, 124389, 1.3849
1000, 947, 125388, 124389, 1.4423
1000, 948, 125388, 124389, 1.5635
1000, 949, 125388, 124389, 1.4713
1000, 950, 125388, 124389, 1.4579
1000, 951, 125388, 124389, 1.3536
1000, 952, 125388, 124389, 1.3729
1000, 953, 125388, 124389, 1.4376
1000, 954, 125388, 124389, 1.3446
1000, 955, 125388, 124389, 1.3485
1000, 956, 125388, 124389, 1.4119
1000, 957, 125388, 124389, 1.3385
1000, 958, 125388, 124389, 1.3827
1000, 959, 125388, 124389, 1.5313
1000, 960, 125388, 124389, 1.3602
1000, 961, 125388, 124389, 1.3941
1000, 962, 125388, 124389, 1.467
1000, 963, 125388, 124389, 1.3438
1000, 964, 125388, 124389, 1.4569
1000, 965, 125388, 124389, 1.3819
1000, 966, 125388, 124389, 1.3394
1000, 967, 125388, 124389, 1.509
1000, 968, 125388, 124389, 1.4058
1000, 969, 125388, 124389, 1.4444
1000, 970, 125388, 124389, 1.4404
1000, 971, 125388, 124389, 1.4099
1000, 972, 125388, 124389, 1.4812
1000, 973, 125388, 124389, 1.3405
1000, 974, 125388, 124389, 1.3934
1000, 975, 125388, 124389, 2.2499
1000, 976, 125388, 124389, 1.472
1000, 977, 125388, 124389, 1.334
1000, 978, 125388, 124389, 1.5096
1000, 979, 125388, 124389, 1.4325
1000, 980, 125388, 124389, 1.3234
1000, 981, 125388, 124389, 1.3396
1000, 982, 125388, 124389, 1.3816
1000, 983, 125388, 124389, 1.3686
1000, 984, 125388, 124389, 1.3695
1000, 985, 125388, 124389, 1.4006
1000, 986, 125388, 124389, 1.4788
1000, 987, 125388, 124389, 1.3844
1000, 988, 125388, 124389, 1.5174
1000, 989, 125388, 124389, 1.4298
1000, 990, 125388, 124389, 1.3711
1000, 991, 125388, 124389, 1.5127
1000, 992, 125388, 124389, 1.4666
1000, 993, 125388, 124389, 1.4467
1000, 994, 125388, 124389, 1.4694
1000, 995, 125388, 124389, 1.5594
1000, 996, 125388, 124389, 1.3674
1000, 997, 125388, 124389, 1.384
1000, 998, 125388, 124389, 1.4405
1000, 999, 125388, 124389, 1.3681
1000, 1000, 240708, 240708, 2.6057
