ArraySize,S,TotalKeyCmp,KeyCmpInsertionSort,Runtime
10000, 693, 1597463, 1557485, 17.3158
10000, 694, 1597463, 1557485, 17.1088
10000, 695, 1597463, 1557485, 17.0495
10000, 696, 1597463, 1557485, 16.9995
10000, 697, 1597463, 1557485, 17.4077
10000, 698, 1597463, 1557485, 17.2716
10000, 699, 1597463, 1557485, 17.5728
10000, 700, 1597463, 1557485, 17.4914
10000, 701, 1597463, 1557485, 17.1137
10000, 702, 1597463, 1557485, 17.2051
10000, 703, 1597463, 1557485, 17.0262
10000, 704, 1597463, 1557485, 17.1538
10000, 705, 1597463, 1557485, 17.3965
10000, 706, 1597463, 1557485, 17.0532
10000, 707, 1597463, 1557485, 17.4597
10000, 708, 1597463, 1557485, 17.3639
10000, 709, 1597463, 1557485, 17.1352
10000, 710, 1597463, 1557485, 17.3194
10000, 711, 1597463, 1557485, 17.0539
10000, 712, 1597463, 1557485, 17.0626
10000, 713, 1597463, 1557485, 17.261
10000, 714, 1597463, 1557485, 17.2659
10000, 715, 1597463, 1557485, 17.2883
10000, 716, 1597463, 1557485, 17.0822
10000, 717, 1597463, 1557485, 16.9903
10000, 718, 1597463, 1557485, 17.0654
10000, 719, 1597463, 1557485, 17.1037
10000, 720, 1597463, 1557485, 17.0976
10000, 721, 1597463, 1557485, 17.2869
10000, 722, 1597463, 1557485, 16.99
10000, 723, 1597463, 1557485, 17.2721
10000, 724, 1597463, 1557485, 17.979
10000, 725, 1597463, 1557485, 17.2074
10000, 726, 1597463, 1557485, 17.0463
10000, 727, 1597463, 1557485, 17.1834
10000, 728, 1597463, 1557485, 17.2163
10000, 729, 1597463, 1557485, 17.8825
10000, 730, 1597463, 1557485, 17.0975
10000, 731, 1597463, 1557485, 17.2903
10000, 732, 1597463, 1557485, 17.4512
10000, 733, 1597463, 1557485, 17.3124
10000, 734, 1597463, 1557485, 17.1457
10000, 735, 1597463, 1557485, 17.1874
10000, 736, 1597463, 1557485, 17.0369
10000, 737, 1597463, 1557485, 17.17
10000, 738, 1597463, 1557485, 17.2217
10000, 739, 1597463, 1557485, 17.1314
10000, 740, 1597463, 1557485, 17.2388
10000, 741, 1597463, 1557485, 17.1197
10000, 742, 1597463, 1557485, 17.1085
10000, 743, 1597463, 1557485, 17.0998
10000, 744, 1597463, 1557485, 17.3977
10000, 745, 1597463, 1557485, 17.2855
10000, 746, 1597463, 1557485, 17.086
10000, 747, 1597463, 1557485, 17.3036
10000, 748, 1597463, 1557485, 17.3134
10000, 749, 1597463, 1557485, 17.0106
10000, 750, 1597463, 1557485, 17.1124
10000, 751, 1597463, 1557485, 17.628
10000, 752, 1597463, 1557485, 17.0553
10000, 753, 1597463, 1557485, 17.0283
10000, 754, 1597463, 1557485, 17.1615
10000, 755, 1597463, 1557485, 17.1313
10000, 756, 1597463, 1557485, 17.3344
10000, 757, 1597463, 1557485, 17.1941
10000, 758, 1597463, 1557485, 17.0644
10000, 759, 1597463, 1557485, 17.4523
10000, 760, 1597463, 1557485, 17.0024
10000, 761, 1597463, 1557485, 17.5727
10000, 762, 1597463, 1557485, 17.3743
10000, 763, 1597463, 1557485, 16.9717
10000, 764, 1597463, 1557485, 17.2399
10000, 765, 1597463, 1557485, 17.1759
10000, 766, 1597463, 1557485, 17.3419
10000, 767, 1597463, 1557485, 17.0838
10000, 768, 1597463, 1557485, 17.3726
10000, 769, 1597463, 1557485, 17.1892
10000, 770, 1597463, 1557485, 17.0991
10000, 771, 1597463, 1557485, 17.3318
10000, 772, 1597463, 1557485, 17.2088
10000, 773, 1597463, 1557485, 17.2103
10000, 774, 1597463, 1557485, 17.0974
10000, 775, 1597463, 1557485, 17.1869
10000, 776, 1597463, 1557485, 17.0235
10000, 777, 1597463, 1557485, 17.1035
10000, 778, 1597463, 1557485, 17.1048
10000, 779, 1597463, 1557485, 17.294
10000, 780, 1597463, 1557485, 16.9532
10000, 781, 1597463, 1557485, 17.2577
10000, 782, 1597463, 1557485, 17.196
10000, 783, 1597463, 1557485, 17.4172
10000, 784, 1597463, 1557485, 17.3639
10000, 785, 1597463, 1557485, 17.2493
10000, 786, 1597463, 1557485, 17.2739
10000, 787, 1597463, 1557485, 17.0626
10000, 788, 1597463, 1557485, 17.1036
10000, 789, 1597463, 1557485, 18.0064
10000, 790, 1597463, 1557485, 17.2001
10000, 791, 1597463, 1557485, 17.1621
10000, 792, 1597463, 1557485, 17.4431
10000, 793, 1597463, 1557485, 17.6714
10000, 794, 1597463, 1557485, 17.5613
10000, 795, 1597463, 1557485, 17.1837
10000, 796, 1597463, 1557485, 17.1458
10000, 797, 1597463, 1557485, 17.2715
10000, 798, 1597463, 1557485, 17.0898
10000, 799, 1597463, 1557485, 17.0341
10000, 800, 1597463, 1557485, 17.1123
10000, 801, 1597463, 1557485, 16.9627
10000, 802, 1597463, 1557485, 17.2964
10000, 803, 1597463, 1557485, 17.0971
10000, 804, 1597463, 1557485, 17.3263
10000, 805, 1597463, 1557485, 17.1759
10000, 806, 1597463, 1557485, 17.3119
10000, 807, 1597463, 1557485, 17.049
10000, 808, 1597463, 1557485, 17.2562
10000, 809, 1597463, 1557485, 17.2857
10000, 810, 1597463, 1557485, 17.1148
10000, 811, 1597463, 1557485, 17.2418
10000, 812, 1597463, 1557485, 17.0288
10000, 813, 1597463, 1557485, 17.0492
10000, 814, 1597463, 1557485, 17.1523
10000, 815, 1597463, 1557485, 17.169
10000, 816, 1597463, 1557485, 17.4097
10000, 817, 1597463, 1557485, 17.1479
10000, 818, 1597463, 1557485, 17.1873
10000, 819, 1597463, 1557485, 17.9049
10000, 820, 1597463, 1557485, 17.4364
10000, 821, 1597463, 1557485, 17.3396
10000, 822, 1597463, 1557485, 17.0198
10000, 823, 1597463, 1557485, 17.0268
10000, 824, 1597463, 1557485, 17.0546
10000, 825, 1597463, 1557485, 16.8992
10000, 826, 1597463, 1557485, 17.333
10000, 827, 1597463, 1557485, 17.221
10000, 828, 1597463, 1557485, 17.5161
10000, 829, 1597463, 1557485, 17.2386
10000, 830, 1597463, 1557485, 17.0451
10000, 831, 1597463, 1557485, 17.168
10000, 832, 1597463, 1557485, 17.4939
10000, 833, 1597463, 1557485, 17.3322
10000, 834, 1597463, 1557485, 17.0579
10000, 835, 1597463, 1557485, 17.0597
10000, 836, 1597463, 1557485, 17.51
10000, 837, 1597463, 1557485, 17.2773
10000, 838, 1597463, 1557485, 18.9984
10000, 839, 1597463, 1557485, 17.4796
10000, 840, 1597463, 1557485, 17.3464
10000, 841, 1597463, 1557485, 17.3074
10000, 842, 1597463, 1557485, 17.2092
10000, 843, 1597463, 1557485, 16.9811
10000, 844, 1597463, 1557485, 17.1898
10000, 845, 1597463, 1557485, 17.5764
10000, 846, 1597463, 1557485, 17.1674
10000, 847, 1597463, 1557485, 17.0482
10000, 848, 1597463, 1557485, 16.9504
10000, 849, 1597463, 1557485, 17.6633
10000, 850, 1597463, 1557485, 16.9633
10000, 851, 1597463, 1557485, 17.5084
10000, 852, 1597463, 1557485, 17.1904
10000, 853, 1597463, 1557485, 17.2031
10000, 854, 1597463, 1557485, 17.0251
10000, 855, 1597463, 1557485, 17.3393
10000, 856, 1597463, 1557485, 17.4171
10000, 857, 1597463, 1557485, 17.0928
10000, 858, 1597463, 1557485, 17.4027
10000, 859, 1597463, 1557485, 17.2327
10000, 860, 1597463, 1557485, 17.2928
10000, 861, 1597463, 1557485, 17.0346
10000, 862, 1597463, 1557485, 17.1287
10000, 863, 1597463, 1557485, 17.2876
10000, 864, 1597463, 1557485, 17.3176
10000, 865, 1597463, 1557485, 17.2537
10000, 866, 1597463, 1557485, 17.1468
10000, 867, 1597463, 1557485, 17.2051
10000, 868, 1597463, 1557485, 17.4629
10000, 869, 1597463, 1557485, 17.3232
10000, 870, 1597463, 1557485, 17.4746
10000, 871, 1597463, 1557485, 16.9899
10000, 872, 1597463, 1557485, 17.3659
10000, 873, 1597463, 1557485, 17.5303
10000, 874, 1597463, 1557485, 17.5186
10000, 875, 1597463, 1557485, 17.3296
10000, 876, 1597463, 1557485, 17.728
10000, 877, 1597463, 1557485, 17.2725
10000, 878, 1597463, 1557485, 17.2199
10000, 879, 1597463, 1557485, 17.8645
10000, 880, 1597463, 1557485, 17.3652
10000, 881, 1597463, 1557485, 17.142
10000, 882, 1597463, 1557485, 17.3731
10000, 883, 1597463, 1557485, 17.2394
10000, 884, 1597463, 1557485, 17.2529
10000, 885, 1597463, 1557485, 17.6224
10000, 886, 1597463, 1557485, 17.4257
10000, 887, 1597463, 1557485, 21.6563
10000, 888, 1597463, 1557485, 17.3186
10000, 889, 1597463, 1557485, 17.2736
10000, 890, 1597463, 1557485, 17.1923
10000, 891, 1597463, 1557485, 17.4074
10000, 892, 1597463, 1557485, 17.2439
10000, 893, 1597463, 1557485, 17.0272
10000, 894, 1597463, 1557485, 17.3288
10000, 895, 1597463, 1557485, 17.1382
10000, 896, 1597463, 1557485, 17.0377
10000, 897, 1597463, 1557485, 17.0481
10000, 898, 1597463, 1557485, 17.2567
10000, 899, 1597463, 1557485, 17.3461
10000, 900, 1597463, 1557485, 17.0377
10000, 901, 1597463, 1557485, 17.4202
10000, 902, 1597463, 1557485, 17.0835
10000, 903, 1597463, 1557485, 17.093
10000, 904, 1597463, 1557485, 17.5719
10000, 905, 1597463, 1557485, 17.2347
10000, 906, 1597463, 1557485, 17.1113
10000, 907, 1597463, 1557485, 17.3206
10000, 908, 1597463, 1557485, 17.0877
10000, 909, 1597463, 1557485, 17.8116
10000, 910, 1597463, 1557485, 16.9781
10000, 911, 1597463, 1557485, 17.9687
10000, 912, 1597463, 1557485, 17.6861
10000, 913, 1597463, 1557485, 17.2418
10000, 914, 1597463, 1557485, 17.2053
10000, 915, 1597463, 1557485, 17.2733
10000, 916, 1597463, 1557485, 17.4585
10000, 917, 1597463, 1557485, 17.6724
10000, 918, 1597463, 1557485, 17.597
10000, 919, 1597463, 1557485, 17.2433
10000, 920, 1597463, 1557485, 16.981
10000, 921, 1597463, 1557485, 18.5912
10000, 922, 1597463, 1557485, 17.2082
10000, 923, 1597463, 1557485, 17.2559
10000, 924, 1597463, 1557485, 17.4899
10000, 925, 1597463, 1557485, 17.1314
10000, 926, 1597463, 1557485, 16.9643
10000, 927, 1597463, 1557485, 17.323
10000, 928, 1597463, 1557485, 17.4935
10000, 929, 1597463, 1557485, 17.3393
10000, 930, 1597463, 1557485, 17.2881
10000, 931, 1597463, 1557485, 17.1997
10000, 932, 1597463, 1557485, 17.1223
10000, 933, 1597463, 1557485, 17.0707
10000, 934, 1597463, 1557485, 17.2777
10000, 935, 1597463, 1557485, 17.223
10000, 936, 1597463, 1557485, 17.1451
10000, 937, 1597463, 1557485, 17.3858
10000, 938, 1597463, 1557485, 17.1944
10000, 939, 1597463, 1557485, 17.8783
10000, 940, 1597463, 1557485, 17.2455
10000, 941, 1597463, 1557485, 17.1861
10000, 942, 1597463, 1557485, 17.1845
10000, 943, 1597463, 1557485, 17.2614
10000, 944, 1597463, 1557485, 17.2342
10000, 945, 1597463, 1557485, 17.2396
10000, 946, 1597463, 1557485, 17.297
10000, 947, 1597463, 1557485, 17.1563
10000, 948, 1597463, 1557485, 17.4439
10000, 949, 1597463, 1557485, 16.999
10000, 950, 1597463, 1557485, 16.9349
10000, 951, 1597463, 1557485, 17.4317
10000, 952, 1597463, 1557485, 17.5768
10000, 953, 1597463, 1557485, 17.3673
10000, 954, 1597463, 1557485, 17.1407
10000, 955, 1597463, 1557485, 18.222
10000, 956, 1597463, 1557485, 17.1462
10000, 957, 1597463, 1557485, 17.1766
10000, 958, 1597463, 1557485, 17.3845
10000, 959, 1597463, 1557485, 16.937
10000, 960, 1597463, 1557485, 16.9756
10000, 961, 1597463, 1557485, 17.5585
10000, 962, 1597463, 1557485, 17.2244
10000, 963, 1597463, 1557485, 17.129
10000, 964, 1597463, 1557485, 17.642
10000, 965, 1597463, 1557485, 17.0062
10000, 966, 1597463, 1557485, 17.0778
10000, 967, 1597463, 1557485, 17.1774
10000, 968, 1597463, 1557485, 17.4292
10000, 969, 1597463, 1557485, 17.6411
10000, 970, 1597463, 1557485, 17.152
10000, 971, 1597463, 1557485, 17.4604
10000, 972, 1597463, 1557485, 17.6193
10000, 973, 1597463, 1557485, 17.0786
10000, 974, 1597463, 1557485, 17.1851
10000, 975, 1597463, 1557485, 17.3995
10000, 976, 1597463, 1557485, 16.8478
10000, 977, 1597463, 1557485, 17.2373
10000, 978, 1597463, 1557485, 17.0769
10000, 979, 1597463, 1557485, 17.0591
10000, 980, 1597463, 1557485, 17.2996
10000, 981, 1597463, 1557485, 17.2039
10000, 982, 1597463, 1557485, 17.0963
10000, 983, 1597463, 1557485, 17.0401
10000, 984, 1597463, 1557485, 17.0825
10000, 985, 1597463, 1557485, 17.3075
10000, 986, 1597463, 1557485, 17.1762
10000, 987, 1597463, 1557485, 17.1517
10000, 988, 1597463, 1557485, 17.2618
10000, 989, 1597463, 1557485, 17.2949
10000, 990, 1597463, 1557485, 17.1582
10000, 991, 1597463, 1557485, 17.3622
10000, 992, 1597463, 1557485, 17.3381
10000, 993, 1597463, 1557485, 17.4359
10000, 994, 1597463, 1557485, 17.0995
10000, 995, 1597463, 1557485, 17.3281
10000, 996, 1597463, 1557485, 17.1051
10000, 997, 1597463, 1557485, 17.4513
10000, 998, 1597463, 1557485, 17.079
10000, 999, 1597463, 1557485, 17.8134
10000, 1000, 1597463, 1557485, 17.3289
